"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2021","6,145","6,025","6,180","5,985","110.07M","3.10%"
"08/02/2021","5,960","6,060","6,065","5,905","119.98M","-0.17%"
"07/30/2021","5,970","6,040","6,100","5,960","105.69M","-1.16%"
"07/29/2021","6,040","6,055","6,085","5,980","84.61M","1.00%"
"07/28/2021","5,980","6,005","6,010","5,970","74.13M","-0.42%"
"07/27/2021","6,005","6,005","6,060","6,000","53.11M","0.00%"
"07/26/2021","6,005","6,040","6,060","6,005","48.17M","-0.50%"
"07/23/2021","6,035","6,180","6,190","6,025","79.94M","-1.95%"
"07/22/2021","6,155","6,115","6,155","6,050","60.79M","2.41%"
"07/21/2021","6,010","6,050","6,120","6,010","55.01M","0.08%"
"07/19/2021","6,005","6,110","6,110","6,005","47.12M","-1.72%"
"07/16/2021","6,110","6,170","6,170","6,055","48.00M","-0.08%"
"07/15/2021","6,115","6,000","6,115","5,995","49.72M","2.09%"
"07/14/2021","5,990","6,020","6,030","5,980","59.32M","-0.91%"
"07/13/2021","6,045","6,170","6,175","6,015","65.95M","-2.03%"
"07/12/2021","6,170","6,070","6,180","6,020","65.98M","2.49%"
"07/09/2021","6,020","6,010","6,020","5,990","40.71M","0.08%"
"07/08/2021","6,015","6,000","6,040","5,980","47.30M","-0.82%"
"07/07/2021","6,065","6,180","6,180","6,030","35.60M","0.17%"
"07/06/2021","6,055","6,110","6,110","6,055","34.28M","-0.90%"
"07/05/2021","6,110","6,100","6,130","6,070","39.71M","0.16%"
"07/02/2021","6,100","6,070","6,140","6,040","67.39M","1.24%"
"07/01/2021","6,025","6,060","6,075","6,000","58.15M","0.00%"
"06/30/2021","6,025","6,000","6,070","6,000","65.80M","-0.33%"
"06/29/2021","6,045","6,050","6,090","6,040","53.70M","-0.17%"
"06/28/2021","6,055","6,100","6,150","6,055","84.42M","-2.18%"
"06/25/2021","6,190","6,230","6,260","6,190","68.94M","-0.32%"
"06/24/2021","6,210","6,310","6,310","6,200","56.01M","-0.32%"
"06/23/2021","6,230","6,295","6,340","6,230","52.45M","-1.74%"
"06/22/2021","6,340","6,250","6,390","6,240","65.82M","1.44%"
"06/21/2021","6,250","6,300","6,300","6,210","60.82M","-1.19%"
"06/18/2021","6,325","6,300","6,345","6,280","118.04M","-0.08%"
"06/17/2021","6,330","6,390","6,390","6,275","68.45M","-0.86%"
"06/16/2021","6,385","6,420","6,435","6,360","48.98M","-1.31%"
"06/15/2021","6,470","6,445","6,470","6,405","87.80M","0.94%"
"06/14/2021","6,410","6,520","6,520","6,400","61.48M","-0.93%"
"06/11/2021","6,470","6,570","6,580","6,460","72.78M","-2.27%"
"06/10/2021","6,620","6,555","6,620","6,490","73.26M","1.38%"
"06/09/2021","6,530","6,360","6,535","6,360","77.20M","1.56%"
"06/08/2021","6,430","6,575","6,575","6,430","64.35M","-1.53%"
"06/07/2021","6,530","6,560","6,570","6,430","62.58M","-0.76%"
"06/04/2021","6,580","6,620","6,620","6,500","62.11M","-0.30%"
"06/03/2021","6,600","6,495","6,600","6,430","133.81M","2.09%"
"06/02/2021","6,465","6,500","6,515","6,420","141.73M","1.41%"
"05/31/2021","6,375","6,360","6,390","6,325","101.44M","0.55%"
"05/28/2021","6,340","6,330","6,370","6,330","102.11M","1.12%"
"05/27/2021","6,270","6,440","6,480","6,270","537.97M","-1.34%"
"05/25/2021","6,355","6,300","6,440","6,300","87.47M","0.47%"
"05/24/2021","6,325","6,355","6,380","6,290","59.21M","-0.55%"
"05/21/2021","6,360","6,450","6,450","6,260","92.62M","-0.31%"
"05/20/2021","6,380","6,390","6,435","6,350","64.95M","0.55%"
"05/19/2021","6,345","6,380","6,400","6,335","64.91M","-0.70%"
"05/18/2021","6,390","6,400","6,455","6,365","73.56M","-1.69%"
"05/17/2021","6,500","6,500","6,500","6,375","129.06M","0.31%"
"05/11/2021","6,480","6,400","6,480","6,305","70.68M","0.93%"
"05/10/2021","6,420","6,400","6,420","6,395","68.18M","0.31%"
"05/07/2021","6,400","6,460","6,460","6,385","48.86M","-0.39%"
"05/06/2021","6,425","6,400","6,450","6,400","38.12M","0.00%"
"05/05/2021","6,425","6,420","6,430","6,400","51.69M","0.39%"
"05/04/2021","6,400","6,350","6,430","6,340","50.12M","0.16%"
"05/03/2021","6,390","6,480","6,480","6,345","42.07M","-0.23%"
"04/30/2021","6,405","6,450","6,450","6,380","65.83M","-0.08%"
"04/29/2021","6,410","6,460","6,460","6,360","57.36M","1.42%"
"04/28/2021","6,320","6,400","6,405","6,315","87.66M","-1.33%"
"04/27/2021","6,405","6,370","6,435","6,355","132.65M","1.91%"
"04/26/2021","6,285","6,395","6,400","6,280","108.74M","-1.64%"
"04/23/2021","6,390","6,280","6,395","6,225","108.50M","2.82%"
"04/22/2021","6,215","6,200","6,275","6,180","63.76M","0.81%"
"04/21/2021","6,165","6,200","6,225","6,165","68.40M","-1.12%"
"04/20/2021","6,235","6,200","6,250","6,185","72.72M","-0.56%"
"04/19/2021","6,270","6,275","6,280","6,230","47.10M","-0.08%"
"04/16/2021","6,275","6,370","6,370","6,215","79.29M","-0.08%"
"04/15/2021","6,280","6,305","6,310","6,180","102.69M","-0.40%"
"04/14/2021","6,305","6,105","6,305","6,060","135.52M","5.08%"
"04/13/2021","6,000","6,050","6,060","5,980","119.21M","-1.07%"
"04/12/2021","6,065","6,295","6,295","6,060","110.41M","-2.18%"
"04/09/2021","6,200","6,315","6,320","6,145","116.96M","1.06%"
"04/08/2021","6,135","6,200","6,215","6,125","123.70M","-1.84%"
"04/07/2021","6,250","6,155","6,275","6,135","107.91M","1.38%"
"04/06/2021","6,165","6,135","6,170","6,080","80.22M","0.16%"
"04/05/2021","6,155","6,250","6,290","6,155","73.31M","-1.12%"
"04/01/2021","6,225","6,215","6,270","6,155","112.29M","0.16%"
"03/31/2021","6,215","6,390","6,395","6,145","223.39M","-2.81%"
"03/30/2021","6,395","6,370","6,455","6,370","83.12M","0.55%"
"03/29/2021","6,360","6,410","6,515","6,360","113.37M","-0.86%"
"03/26/2021","6,415","6,370","6,445","6,300","134.47M","0.71%"
"03/25/2021","6,370","6,400","6,440","6,330","119.10M","-1.09%"
"03/24/2021","6,440","6,515","6,550","6,420","152.05M","-1.90%"
"03/23/2021","6,565","6,720","6,720","6,555","127.76M","-0.83%"
"03/22/2021","6,620","6,640","6,680","6,610","67.52M","-2.07%"
"03/19/2021","6,760","6,770","6,770","6,625","125.85M","0.82%"
"03/18/2021","6,705","6,620","6,720","6,610","70.07M","1.44%"
"03/17/2021","6,610","6,650","6,665","6,605","71.47M","-0.23%"
"03/16/2021","6,625","6,710","6,710","6,620","70.76M","-0.60%"
"03/15/2021","6,665","6,815","6,820","6,665","57.42M","-1.48%"
"03/12/2021","6,765","6,875","6,880","6,715","74.33M","0.89%"
"03/10/2021","6,705","6,720","6,720","6,620","50.30M","1.51%"
"03/09/2021","6,605","6,700","6,715","6,600","135.58M","-1.71%"
"03/08/2021","6,720","6,950","6,950","6,720","90.88M","-1.18%"
"03/05/2021","6,800","6,720","6,925","6,720","111.87M","1.19%"
"03/04/2021","6,720","6,905","7,000","6,720","120.80M","-4.00%"
"03/03/2021","7,000","7,065","7,085","7,000","84.47M","-0.21%"
"03/02/2021","7,015","7,120","7,160","7,000","81.45M","-0.43%"
"03/01/2021","7,045","6,830","7,045","6,800","205.54M","4.99%"
"02/26/2021","6,710","6,705","6,810","6,645","173.63M","0.07%"
"02/25/2021","6,705","6,740","6,770","6,680","78.69M","-0.30%"
"02/24/2021","6,725","6,825","6,835","6,725","71.87M","-1.47%"
"02/23/2021","6,825","6,820","6,845","6,775","58.36M","0.52%"
"02/22/2021","6,790","6,900","6,940","6,790","68.91M","-0.51%"
"02/19/2021","6,825","6,780","6,850","6,760","70.49M","1.34%"
"02/18/2021","6,735","6,850","6,900","6,735","91.20M","-2.39%"
"02/17/2021","6,900","6,890","6,960","6,850","66.01M","-0.58%"
"02/16/2021","6,940","6,880","6,945","6,830","47.22M","2.06%"
"02/15/2021","6,800","6,830","6,890","6,720","83.92M","-1.16%"
"02/11/2021","6,880","6,985","6,985","6,840","36.93M","-0.58%"
"02/10/2021","6,920","7,050","7,050","6,900","44.98M","-0.86%"
"02/09/2021","6,980","7,000","7,030","6,955","75.57M","0.87%"
"02/08/2021","6,920","7,050","7,055","6,880","45.60M","0.07%"
"02/05/2021","6,915","6,870","6,950","6,855","51.60M","0.88%"
"02/04/2021","6,855","6,920","7,000","6,835","80.95M","0.44%"
"02/03/2021","6,825","7,000","7,000","6,825","67.29M","0.37%"
"02/02/2021","6,800","6,965","6,980","6,800","86.74M","-0.29%"
"02/01/2021","6,820","6,760","6,920","6,595","113.13M","0.89%"
"01/29/2021","6,760","6,900","7,000","6,760","132.76M","-2.03%"
"01/28/2021","6,900","6,790","6,925","6,790","104.63M","1.62%"
"01/27/2021","6,790","6,820","6,930","6,705","97.92M","-0.44%"
"01/26/2021","6,820","6,955","7,000","6,820","98.66M","-3.06%"
"01/25/2021","7,035","7,200","7,200","7,000","76.84M","-0.64%"
"01/22/2021","7,080","7,075","7,160","7,075","80.83M","0.07%"
"01/21/2021","7,075","7,280","7,300","7,060","66.43M","-0.28%"
"01/20/2021","7,095","7,165","7,295","7,070","107.22M","0.00%"
"01/19/2021","7,095","7,120","7,120","7,005","73.78M","-0.35%"
"01/18/2021","7,120","6,955","7,125","6,845","86.34M","2.37%"
"01/15/2021","6,955","7,095","7,100","6,840","89.85M","-0.93%"
"01/14/2021","7,020","7,050","7,090","6,995","89.32M","-1.40%"
"01/13/2021","7,120","7,245","7,275","7,070","76.58M","-0.56%"
"01/12/2021","7,160","7,345","7,380","7,160","95.24M","-2.52%"
"01/11/2021","7,345","7,150","7,360","7,145","169.03M","4.18%"
"01/08/2021","7,050","7,035","7,080","6,975","75.03M","1.22%"
"01/07/2021","6,965","7,000","7,050","6,910","71.36M","0.29%"
"01/06/2021","6,945","7,050","7,075","6,880","89.75M","-2.05%"
"01/05/2021","7,090","6,860","7,090","6,850","104.83M","3.73%"
"01/04/2021","6,835","6,800","6,855","6,720","47.94M","0.96%"
