"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2023","6,275","6,250","6,325","6,250","7.91M","0.40%"
"03/02/2023","6,250","6,300","6,350","6,250","9.68M","-0.40%"
"03/01/2023","6,275","6,475","6,500","6,275","14.77M","-3.09%"
"02/28/2023","6,475","6,600","6,600","6,475","15.81M","-1.89%"
"02/27/2023","6,600","6,575","6,600","6,525","5.48M","0.38%"
"02/24/2023","6,575","6,575","6,625","6,550","3.32M","0.00%"
"02/23/2023","6,575","6,600","6,625","6,550","4.02M","-0.38%"
"02/22/2023","6,600","6,525","6,600","6,525","4.01M","1.15%"
"02/21/2023","6,525","6,600","6,625","6,525","6.34M","-1.51%"
"02/20/2023","6,625","6,550","6,625","6,550","4.76M","0.38%"
"02/17/2023","6,600","6,600","6,600","6,500","9.86M","0.00%"
"02/16/2023","6,600","6,675","6,675","6,600","5.56M","-1.12%"
"02/15/2023","6,675","6,700","6,750","6,600","8.82M","-1.11%"
"02/14/2023","6,750","6,725","6,800","6,700","4.04M","0.37%"
"02/13/2023","6,725","6,850","6,875","6,725","5.15M","-2.54%"
"02/10/2023","6,900","6,775","6,900","6,700","6.43M","1.85%"
"02/09/2023","6,775","6,800","6,825","6,750","3.70M","-0.37%"
"02/08/2023","6,800","6,700","6,800","6,675","6.70M","1.87%"
"02/07/2023","6,675","6,675","6,700","6,625","3.10M","0.00%"
"02/06/2023","6,675","6,700","6,725","6,600","5.73M","-0.37%"
"02/03/2023","6,700","6,625","6,725","6,600","7.04M","1.52%"
"02/02/2023","6,600","6,650","6,675","6,575","10.46M","-0.75%"
"02/01/2023","6,650","6,700","6,725","6,625","6.70M","-1.12%"
"01/31/2023","6,725","6,800","6,850","6,650","10.68M","-1.10%"
"01/30/2023","6,800","6,700","6,800","6,675","6.87M","1.49%"
"01/27/2023","6,700","6,700","6,775","6,675","9.35M","0.00%"
"01/26/2023","6,700","6,800","6,850","6,700","7.87M","-1.47%"
"01/25/2023","6,800","6,925","6,950","6,800","3.35M","-1.81%"
"01/24/2023","6,925","6,875","6,925","6,825","2.47M","0.73%"
"01/20/2023","6,875","6,875","6,900","6,775","7.49M","0.00%"
"01/19/2023","6,875","6,900","6,950","6,850","4.58M","-1.08%"
"01/18/2023","6,950","6,825","6,950","6,800","8.66M","1.83%"
"01/17/2023","6,825","6,725","6,875","6,700","10.51M","1.87%"
"01/16/2023","6,700","6,675","6,725","6,625","4.94M","0.00%"
"01/13/2023","6,700","6,625","6,700","6,500","10.15M","1.13%"
"01/12/2023","6,625","6,675","6,700","6,600","4.89M","-0.75%"
"01/11/2023","6,675","6,675","6,725","6,525","10.30M","0.00%"
"01/10/2023","6,675","6,900","6,900","6,600","13.27M","-3.96%"
"01/09/2023","6,950","6,950","7,000","6,800","6.66M","0.00%"
"01/06/2023","6,950","6,850","6,950","6,725","6.81M","1.46%"
"01/05/2023","6,850","6,875","6,875","6,775","7.89M","0.00%"
"01/04/2023","6,850","6,750","6,925","6,750","5.51M","1.48%"
"01/03/2023","6,750","6,750","6,850","6,750","3.94M","-0.37%"
"01/02/2023","6,775","6,725","6,825","6,725","2.00M","0.74%"
"12/30/2022","6,725","6,800","6,800","6,700","3.50M","-1.10%"
"12/29/2022","6,800","6,700","6,800","6,700","4.04M","1.12%"
"12/28/2022","6,725","6,800","6,850","6,675","5.90M","-1.10%"
"12/27/2022","6,800","6,875","6,900","6,800","2.18M","-1.09%"
"12/26/2022","6,875","6,775","6,875","6,775","1.60M","0.73%"
"12/23/2022","6,825","6,800","6,875","6,750","3.65M","0.37%"
"12/22/2022","6,800","6,900","6,925","6,800","2.85M","-1.45%"
"12/21/2022","6,900","6,975","6,975","6,850","2.38M","-1.08%"
"12/20/2022","6,975","6,975","6,975","6,850","4.38M","-0.36%"
"12/19/2022","7,000","6,950","7,000","6,850","5.65M","0.72%"
"12/16/2022","6,950","6,950","7,000","6,900","11.36M","-0.36%"
"12/15/2022","6,975","6,950","7,000","6,900","6.09M","0.36%"
"12/14/2022","6,950","6,925","7,000","6,900","8.34M","0.36%"
"12/13/2022","6,925","6,975","6,975","6,850","5.53M","-0.72%"
"12/12/2022","6,975","6,925","7,000","6,825","10.13M","0.72%"
"12/09/2022","6,925","6,875","6,950","6,825","11.85M","0.36%"
"12/08/2022","6,900","6,850","6,900","6,750","11.01M","0.73%"
"12/07/2022","6,850","6,750","6,850","6,725","11.42M","1.11%"
"12/06/2022","6,775","6,775","6,775","6,650","10.50M","0.00%"
"12/05/2022","6,775","6,775","6,775","6,675","6.56M","0.00%"
"12/02/2022","6,775","6,675","6,800","6,550","18.87M","1.50%"
"12/01/2022","6,675","6,550","6,700","6,525","21.55M","3.49%"
"11/30/2022","6,450","6,325","6,500","6,325","18.17M","1.98%"
"11/29/2022","6,325","6,275","6,375","6,275","5.78M","0.80%"
"11/28/2022","6,275","6,325","6,350","6,250","6.75M","-0.79%"
"11/25/2022","6,325","6,400","6,425","6,300","5.90M","-1.56%"
"11/24/2022","6,425","6,450","6,525","6,400","4.43M","-0.39%"
"11/23/2022","6,450","6,475","6,500","6,400","4.54M","0.00%"
"11/22/2022","6,450","6,525","6,525","6,450","4.38M","-1.15%"
"11/21/2022","6,525","6,500","6,550","6,475","4.90M","0.38%"
"11/18/2022","6,500","6,500","6,525","6,450","3.20M","-0.38%"
"11/17/2022","6,525","6,500","6,525","6,450","5.72M","0.38%"
"11/16/2022","6,500","6,500","6,500","6,400","5.25M","0.00%"
"11/15/2022","6,500","6,475","6,500","6,400","4.38M","0.39%"
"11/14/2022","6,475","6,425","6,475","6,375","4.46M","1.17%"
"11/11/2022","6,400","6,500","6,500","6,375","6.38M","-1.16%"
"11/10/2022","6,475","6,550","6,550","6,400","5.84M","-1.15%"
"11/09/2022","6,550","6,475","6,550","6,425","9.50M","1.16%"
"11/08/2022","6,475","6,550","6,550","6,400","4.85M","-0.38%"
"11/07/2022","6,500","6,450","6,500","6,375","7.71M","0.78%"
"11/04/2022","6,450","6,350","6,450","6,350","6.94M","1.18%"
"11/03/2022","6,375","6,400","6,425","6,325","5.76M","-0.78%"
"11/02/2022","6,425","6,425","6,450","6,350","6.89M","-0.39%"
"11/01/2022","6,450","6,450","6,475","6,350","9.53M","0.00%"
"10/31/2022","6,450","6,375","6,475","6,375","13.08M","1.18%"
"10/28/2022","6,375","6,350","6,375","6,300","9.18M","1.19%"
"10/27/2022","6,300","6,325","6,350","6,275","8.56M","-0.40%"
"10/26/2022","6,325","6,275","6,350","6,225","9.40M","2.02%"
"10/25/2022","6,200","6,300","6,325","6,200","11.87M","-1.59%"
"10/24/2022","6,300","6,300","6,350","6,275","7.06M","0.40%"
"10/21/2022","6,275","6,350","6,375","6,275","7.35M","-1.18%"
"10/20/2022","6,350","6,225","6,350","6,200","12.80M","2.01%"
"10/19/2022","6,225","6,200","6,250","6,125","12.96M","0.81%"
"10/18/2022","6,175","6,150","6,175","6,100","7.91M","0.82%"
"10/17/2022","6,125","6,050","6,150","6,025","10.68M","1.24%"
"10/14/2022","6,050","6,075","6,100","6,050","5.96M","0.00%"
"10/13/2022","6,050","6,100","6,125","6,025","7.81M","-0.41%"
"10/12/2022","6,075","6,125","6,125","6,025","5.41M","-0.82%"
"10/11/2022","6,125","6,100","6,150","6,050","6.20M","0.00%"
"10/10/2022","6,125","6,075","6,150","6,050","6.18M","0.82%"
"10/07/2022","6,075","6,075","6,125","6,025","6.91M","-0.41%"
"10/06/2022","6,100","6,100","6,100","6,050","5.07M","1.24%"
"10/05/2022","6,025","6,100","6,150","6,025","8.32M","-0.41%"
"10/04/2022","6,050","6,050","6,125","6,025","8.70M","0.41%"
"10/03/2022","6,025","6,025","6,100","6,025","5.29M","0.00%"
"09/30/2022","6,025","6,050","6,175","6,025","12.14M","0.00%"
"09/29/2022","6,025","6,100","6,150","6,025","7.21M","-1.23%"
"09/28/2022","6,100","6,150","6,150","6,100","13.29M","-0.81%"
"09/27/2022","6,150","6,200","6,225","6,125","9.55M","-0.81%"
"09/26/2022","6,200","6,225","6,250","6,150","8.77M","0.00%"
"09/23/2022","6,200","6,250","6,275","6,200","6.65M","-0.80%"
"09/22/2022","6,250","6,225","6,250","6,175","6.20M","0.00%"
"09/21/2022","6,250","6,200","6,250","6,200","7.20M","0.81%"
"09/20/2022","6,200","6,250","6,275","6,200","6.63M","0.00%"
"09/19/2022","6,200","6,275","6,275","6,200","9.07M","-1.59%"
"09/16/2022","6,300","6,150","6,300","6,150","18.16M","2.02%"
"09/15/2022","6,175","6,225","6,250","6,175","15.58M","-0.80%"
"09/14/2022","6,225","6,200","6,250","6,150","8.91M","0.40%"
"09/13/2022","6,200","6,225","6,300","6,200","9.24M","-0.40%"
"09/12/2022","6,225","6,200","6,275","6,175","10.78M","0.00%"
"09/09/2022","6,225","6,300","6,325","6,200","14.64M","-0.40%"
"09/08/2022","6,250","6,350","6,350","6,250","10.36M","-0.79%"
"09/07/2022","6,300","6,325","6,375","6,275","10.50M","-0.79%"
"09/06/2022","6,350","6,375","6,425","6,325","6.56M","-0.39%"
"09/05/2022","6,375","6,400","6,450","6,325","9.18M","-0.39%"
"09/02/2022","6,400","6,325","6,425","6,300","12.31M","1.99%"
"09/01/2022","6,275","6,225","6,375","6,225","13.69M","0.80%"
"08/31/2022","6,225","6,300","6,350","6,200","28.44M","-4.23%"
"08/30/2022","6,500","6,625","6,625","6,500","5.71M","-1.89%"
"08/29/2022","6,625","6,475","6,625","6,450","5.17M","1.92%"
"08/26/2022","6,500","6,550","6,600","6,500","6.22M","-1.14%"
"08/25/2022","6,575","6,650","6,675","6,575","4.79M","-1.13%"
"08/24/2022","6,650","6,650","6,650","6,575","5.24M","0.00%"
"08/23/2022","6,650","6,650","6,650","6,600","4.81M","0.00%"
"08/22/2022","6,650","6,550","6,650","6,550","6.05M","1.14%"
"08/19/2022","6,575","6,600","6,650","6,575","9.67M","0.00%"
"08/18/2022","6,575","6,550","6,600","6,500","10.41M","0.38%"
"08/16/2022","6,550","6,625","6,650","6,450","15.97M","-1.13%"
"08/15/2022","6,625","6,625","6,625","6,550","3.71M","0.00%"
"08/12/2022","6,625","6,650","6,650","6,575","7.14M","0.38%"
"08/11/2022","6,600","6,650","6,650","6,600","7.55M","-0.38%"
"08/10/2022","6,625","6,550","6,625","6,500","11.88M","1.15%"
"08/09/2022","6,550","6,625","6,675","6,550","10.86M","-1.13%"
"08/08/2022","6,625","6,600","6,650","6,550","9.52M","0.00%"
"08/05/2022","6,625","6,650","6,675","6,550","10.51M","-0.38%"
"08/04/2022","6,650","6,550","6,650","6,550","11.66M","1.14%"
"08/03/2022","6,575","6,675","6,675","6,525","10.94M","-1.87%"
"08/02/2022","6,700","6,700","6,750","6,625","11.73M","-2.90%"
"08/01/2022","6,900","6,825","6,925","6,825","14.29M","1.47%"
"07/29/2022","6,800","6,900","6,925","6,800","17.09M","-1.45%"
"07/28/2022","6,900","6,950","7,000","6,875","13.85M","-1.43%"
"07/27/2022","7,000","7,000","7,025","6,925","7.77M","0.00%"
"07/26/2022","7,000","7,025","7,050","6,950","6.31M","-0.36%"
"07/25/2022","7,025","7,050","7,075","7,000","4.36M","-0.35%"
"07/22/2022","7,050","7,175","7,200","7,050","3.70M","-1.74%"
"07/21/2022","7,175","7,125","7,200","7,050","12.52M","1.06%"
"07/20/2022","7,100","7,150","7,175","7,075","9.15M","-0.70%"
"07/19/2022","7,150","7,050","7,150","7,050","10.57M","1.42%"
"07/18/2022","7,050","6,900","7,050","6,875","8.35M","2.17%"
"07/15/2022","6,900","6,925","6,950","6,825","4.24M","-0.36%"
"07/14/2022","6,925","6,825","6,950","6,800","7.61M","1.47%"
"07/13/2022","6,825","7,000","7,000","6,800","10.98M","-3.19%"
"07/12/2022","7,050","7,050","7,100","6,975","5.21M","0.36%"
"07/11/2022","7,025","7,000","7,025","6,925","2.96M","0.00%"
"07/08/2022","7,025","6,950","7,025","6,925","5.32M","1.81%"
"07/07/2022","6,900","7,000","7,025","6,900","6.75M","-1.43%"
"07/06/2022","7,000","6,925","7,000","6,800","6.84M","1.08%"
"07/05/2022","6,925","6,850","7,025","6,850","7.72M","1.47%"
"07/04/2022","6,825","7,025","7,050","6,725","8.58M","-2.85%"
"07/01/2022","7,025","7,050","7,100","6,975","6.19M","-0.35%"
"06/30/2022","7,050","7,075","7,150","7,025","12.21M","-0.70%"
"06/29/2022","7,100","7,225","7,225","7,075","8.80M","-2.07%"
"06/28/2022","7,250","7,175","7,250","7,125","12.18M","0.69%"
"06/27/2022","7,200","7,075","7,200","7,000","9.67M","1.77%"
"06/24/2022","7,075","7,150","7,175","7,000","15.93M","-0.70%"
"06/23/2022","7,125","7,000","7,125","6,925","18.14M","2.15%"
"06/22/2022","6,975","6,925","7,000","6,850","14.87M","1.45%"
"06/21/2022","6,875","6,900","6,950","6,850","7.17M","-0.36%"
"06/20/2022","6,900","6,800","6,900","6,725","10.91M","1.10%"
"06/17/2022","6,825","6,700","6,825","6,650","20.37M","0.37%"
"06/16/2022","6,800","6,800","6,850","6,700","8.84M","0.00%"
"06/15/2022","6,800","6,850","6,875","6,750","8.01M","-1.09%"
"06/14/2022","6,875","6,800","6,875","6,650","11.89M","0.73%"
"06/13/2022","6,825","6,775","6,850","6,625","12.82M","-0.73%"
"06/10/2022","6,875","6,825","6,875","6,775","7.71M","0.00%"
"06/09/2022","6,875","6,975","6,975","6,800","15.63M","-1.43%"
"06/08/2022","6,975","6,975","7,000","6,875","14.01M","0.72%"
"06/07/2022","6,925","6,900","6,975","6,825","14.44M","0.00%"
"06/06/2022","6,925","6,700","6,925","6,675","27.81M","3.75%"
"06/03/2022","6,675","6,700","6,700","6,600","12.17M","-0.37%"
"06/02/2022","6,700","6,700","6,700","6,575","19.44M","1.52%"
"05/31/2022","6,600","6,450","6,600","6,400","20.68M","2.33%"
"05/30/2022","6,450","6,475","6,475","6,375","4.04M","0.39%"
"05/27/2022","6,425","6,400","6,450","6,325","8.67M","0.39%"
"05/25/2022","6,400","6,275","6,400","6,250","8.16M","1.99%"
"05/24/2022","6,275","6,400","6,425","6,275","8.92M","-1.95%"
"05/23/2022","6,400","6,425","6,475","6,300","11.79M","-0.78%"
"05/20/2022","6,450","6,450","6,475","6,400","5.77M","0.00%"
"05/19/2022","6,450","6,425","6,500","6,375","13.30M","-0.77%"
"05/18/2022","6,500","6,500","6,500","6,400","6.96M","0.00%"
"05/17/2022","6,500","6,400","6,500","6,375","13.57M","0.78%"
"05/13/2022","6,450","6,375","6,500","6,325","16.62M","0.78%"
"05/12/2022","6,400","6,475","6,525","6,350","14.64M","-0.78%"
"05/11/2022","6,450","6,400","6,550","6,400","22.88M","0.78%"
"05/10/2022","6,400","6,100","6,400","6,025","22.21M","4.49%"
"05/09/2022","6,125","6,225","6,275","6,000","21.83M","-2.78%"
"04/28/2022","6,300","6,375","6,375","6,300","9.01M","-0.79%"
"04/27/2022","6,350","6,300","6,400","6,250","10.37M","0.79%"
"04/26/2022","6,300","6,300","6,375","6,225","12.66M","0.00%"
"04/25/2022","6,300","6,250","6,350","6,225","9.51M","0.00%"
"04/22/2022","6,300","6,250","6,325","6,200","14.60M","0.80%"
"04/21/2022","6,250","6,200","6,325","6,200","12.42M","0.40%"
"04/20/2022","6,225","6,225","6,275","6,200","12.88M","0.40%"
"04/19/2022","6,200","6,125","6,200","6,100","6.00M","1.22%"
"04/18/2022","6,125","6,125","6,200","6,075","8.82M","0.00%"
"04/14/2022","6,125","6,200","6,225","6,125","5.82M","-1.21%"
"04/13/2022","6,200","6,150","6,200","6,075","11.09M","0.81%"
"04/12/2022","6,150","6,075","6,150","6,000","9.35M","1.23%"
"04/11/2022","6,075","6,125","6,150","6,025","6.76M","-0.82%"
"04/08/2022","6,125","6,175","6,175","6,075","9.29M","0.41%"
"04/07/2022","6,100","6,075","6,175","6,025","11.71M","0.00%"
"04/06/2022","6,100","6,100","6,100","6,000","10.92M","0.00%"
"04/05/2022","6,100","6,100","6,100","6,025","6.11M","0.00%"
"04/04/2022","6,100","6,050","6,100","6,025","10.17M","0.83%"
"04/01/2022","6,050","5,975","6,050","5,950","11.89M","1.68%"
"03/31/2022","5,950","6,000","6,025","5,925","11.81M","0.42%"
"03/30/2022","5,925","5,875","5,950","5,850","11.30M","1.72%"
"03/29/2022","5,825","5,850","5,900","5,800","11.35M","0.43%"
"03/28/2022","5,800","5,750","5,825","5,725","15.89M","0.43%"
"03/25/2022","5,775","5,950","5,950","5,775","21.81M","-2.94%"
"03/24/2022","5,950","6,000","6,000","5,925","9.61M","-0.42%"
"03/23/2022","5,975","6,000","6,050","5,975","5.43M","-0.83%"
"03/22/2022","6,025","5,975","6,050","5,975","6.93M","0.84%"
"03/21/2022","5,975","6,050","6,075","5,950","6.48M","-0.83%"
"03/18/2022","6,025","6,125","6,150","5,975","15.85M","-1.63%"
"03/17/2022","6,125","6,150","6,200","6,100","7.42M","-0.41%"
"03/16/2022","6,150","6,050","6,150","6,025","7.73M","1.65%"
"03/15/2022","6,050","6,100","6,150","6,000","8.83M","-0.82%"
"03/14/2022","6,100","6,050","6,200","6,025","8.13M","0.83%"
"03/11/2022","6,050","6,075","6,075","5,975","5.35M","-0.41%"
"03/10/2022","6,075","6,025","6,075","5,950","8.02M","2.10%"
"03/09/2022","5,950","5,975","6,000","5,925","8.87M","0.42%"
"03/08/2022","5,925","5,750","6,000","5,725","20.44M","3.49%"
"03/07/2022","5,725","6,050","6,050","5,725","35.63M","-5.76%"
"03/04/2022","6,075","6,150","6,200","6,050","14.79M","-2.02%"
"03/02/2022","6,200","6,175","6,250","6,100","14.05M","0.40%"
"03/01/2022","6,175","6,225","6,275","6,175","15.67M","-0.40%"
"02/25/2022","6,200","6,300","6,350","6,200","24.14M","-1.98%"
"02/24/2022","6,325","6,375","6,400","6,250","8.36M","-1.17%"
"02/23/2022","6,400","6,400","6,425","6,300","6.86M","0.00%"
"02/22/2022","6,400","6,275","6,400","6,275","7.47M","1.99%"
"02/21/2022","6,275","6,375","6,375","6,275","8.71M","-1.57%"
"02/18/2022","6,375","6,375","6,400","6,350","6.76M","0.00%"
"02/17/2022","6,375","6,325","6,375","6,300","3.84M","1.19%"
"02/16/2022","6,300","6,375","6,375","6,300","6.40M","-1.18%"
"02/15/2022","6,375","6,350","6,375","6,300","5.15M","0.39%"
"02/14/2022","6,350","6,325","6,350","6,250","4.26M","0.00%"
"02/11/2022","6,350","6,325","6,350","6,300","7.52M","0.40%"
"02/10/2022","6,325","6,350","6,400","6,300","8.11M","-0.39%"
"02/09/2022","6,350","6,425","6,425","6,325","8.94M","-0.39%"
"02/08/2022","6,375","6,450","6,475","6,375","5.01M","-1.54%"
"02/07/2022","6,475","6,425","6,475","6,400","5.44M","0.78%"
"02/04/2022","6,425","6,425","6,475","6,350","3.23M","0.00%"
"02/03/2022","6,425","6,400","6,425","6,350","2.67M","0.39%"
"02/02/2022","6,400","6,325","6,400","6,325","3.57M","1.19%"
"01/31/2022","6,325","6,350","6,450","6,325","4.97M","-0.78%"
"01/28/2022","6,375","6,400","6,425","6,325","5.35M","-0.78%"
"01/27/2022","6,425","6,425","6,450","6,350","4.05M","-0.39%"
"01/26/2022","6,450","6,400","6,475","6,350","6.72M","1.57%"
"01/25/2022","6,350","6,400","6,450","6,325","5.22M","-0.78%"
"01/24/2022","6,400","6,475","6,500","6,375","3.79M","-1.16%"
"01/21/2022","6,475","6,350","6,500","6,350","7.22M","1.97%"
"01/20/2022","6,350","6,425","6,450","6,350","8.23M","-1.17%"
"01/19/2022","6,425","6,450","6,475","6,375","4.46M","0.00%"
"01/18/2022","6,425","6,500","6,525","6,350","7.81M","-0.77%"
"01/17/2022","6,475","6,500","6,600","6,425","7.25M","-0.38%"
"01/14/2022","6,500","6,600","6,600","6,500","6.83M","-1.52%"
"01/13/2022","6,600","6,600","6,600","6,525","5.60M","0.00%"
"01/12/2022","6,600","6,525","6,600","6,500","9.45M","1.15%"
"01/11/2022","6,525","6,450","6,550","6,400","12.67M","1.95%"
"01/10/2022","6,400","6,425","6,475","6,375","7.14M","-0.39%"
"01/07/2022","6,425","6,350","6,450","6,325","10.17M","1.98%"
"01/06/2022","6,300","6,225","6,300","6,225","4.72M","1.20%"
"01/05/2022","6,225","6,300","6,300","6,200","10.38M","-0.80%"
"01/04/2022","6,275","6,250","6,325","6,250","9.18M","0.40%"
"01/03/2022","6,250","6,325","6,350","6,250","7.16M","-1.19%"
"12/30/2021","6,325","6,400","6,425","6,300","5.54M","-1.17%"
"12/29/2021","6,400","6,350","6,400","6,325","2.81M","1.19%"
"12/28/2021","6,325","6,425","6,425","6,300","3.87M","-0.78%"
"12/27/2021","6,375","6,400","6,425","6,350","1.82M","-0.39%"
"12/24/2021","6,400","6,375","6,400","6,350","2.11M","0.39%"
"12/23/2021","6,375","6,350","6,400","6,300","3.95M","1.19%"
"12/22/2021","6,300","6,375","6,400","6,300","4.31M","-1.18%"
"12/21/2021","6,375","6,375","6,425","6,325","5.43M","0.00%"
"12/20/2021","6,375","6,475","6,500","6,350","5.46M","-1.54%"
"12/17/2021","6,475","6,425","6,500","6,425","8.26M","0.78%"
"12/16/2021","6,425","6,500","6,575","6,425","5.26M","-1.15%"
"12/15/2021","6,500","6,500","6,600","6,475","3.99M","0.78%"
"12/14/2021","6,450","6,575","6,575","6,450","6.53M","-1.53%"
"12/13/2021","6,550","6,625","6,625","6,550","6.05M","-1.13%"
"12/10/2021","6,625","6,500","6,625","6,450","9.44M","1.15%"
"12/09/2021","6,550","6,425","6,550","6,400","5.86M","2.75%"
"12/08/2021","6,375","6,375","6,450","6,375","3.75M","0.39%"
"12/07/2021","6,350","6,425","6,475","6,350","7.94M","-1.17%"
"12/06/2021","6,425","6,425","6,525","6,400","9.86M","-0.39%"
"12/03/2021","6,450","6,475","6,500","6,400","11.98M","-0.39%"
"12/02/2021","6,475","6,525","6,600","6,475","7.75M","-0.77%"
"12/01/2021","6,525","6,400","6,650","6,400","18.02M","3.57%"
"11/30/2021","6,300","6,550","6,550","6,300","18.35M","-3.08%"
"11/29/2021","6,500","6,325","6,575","6,300","10.02M","2.36%"
"11/26/2021","6,350","6,475","6,525","6,325","10.21M","-1.93%"
"11/25/2021","6,475","6,500","6,550","6,475","5.06M","-1.15%"
"11/24/2021","6,550","6,600","6,600","6,450","6.46M","-0.76%"
"11/23/2021","6,600","6,625","6,650","6,550","5.57M","-0.38%"
"11/22/2021","6,625","6,550","6,650","6,525","6.55M","1.15%"
"11/19/2021","6,550","6,600","6,625","6,500","15.33M","0.00%"
"11/18/2021","6,550","6,325","6,575","6,300","27.53M","3.97%"
"11/17/2021","6,300","6,300","6,325","6,275","4.59M","0.00%"
"11/16/2021","6,300","6,300","6,325","6,275","5.79M","0.00%"
"11/15/2021","6,300","6,350","6,375","6,250","5.02M","-0.79%"
"11/12/2021","6,350","6,350","6,375","6,300","3.70M","0.40%"
"11/11/2021","6,325","6,275","6,350","6,250","11.35M","0.80%"
"11/10/2021","6,275","6,350","6,350","6,250","10.52M","-1.18%"
"11/09/2021","6,350","6,300","6,350","6,275","7.46M","1.20%"
"11/08/2021","6,275","6,250","6,325","6,250","6.31M","0.40%"
"11/05/2021","6,250","6,275","6,325","6,225","6.62M","-0.40%"
"11/04/2021","6,275","6,250","6,350","6,250","7.15M","0.40%"
"11/03/2021","6,250","6,275","6,300","6,200","8.53M","-0.40%"
"11/02/2021","6,275","6,300","6,350","6,200","11.69M","0.00%"
"11/01/2021","6,275","6,325","6,400","6,250","16.15M","-1.18%"
"10/29/2021","6,350","6,400","6,475","6,350","8.76M","-0.78%"
"10/28/2021","6,400","6,450","6,500","6,350","10.02M","-1.16%"
"10/27/2021","6,475","6,625","6,675","6,450","9.48M","-3.00%"
"10/26/2021","6,675","6,700","6,725","6,600","7.01M","0.38%"
"10/25/2021","6,650","6,675","6,725","6,625","6.12M","0.00%"
"10/22/2021","6,650","6,700","6,700","6,600","7.42M","-0.75%"
"10/21/2021","6,700","6,850","6,900","6,700","12.59M","-1.83%"
"10/19/2021","6,825","6,775","6,875","6,725","13.14M","0.74%"
"10/18/2021","6,775","6,850","6,875","6,750","14.30M","0.00%"
"10/15/2021","6,775","6,900","6,950","6,750","15.57M","-1.09%"
"10/14/2021","6,850","6,775","6,900","6,775","20.07M","1.11%"
"10/13/2021","6,775","6,650","6,825","6,625","14.07M","1.50%"
"10/12/2021","6,675","6,650","6,700","6,600","6.39M","0.75%"
"10/11/2021","6,625","6,725","6,725","6,600","4.12M","-1.12%"
"10/08/2021","6,700","6,700","6,750","6,600","7.79M","0.00%"
"10/07/2021","6,700","6,625","6,725","6,625","14.06M","1.52%"
"10/06/2021","6,600","6,525","6,650","6,525","14.52M","1.54%"
"10/05/2021","6,500","6,425","6,525","6,350","10.90M","1.17%"
"10/04/2021","6,425","6,300","6,450","6,225","13.24M","2.80%"
"10/01/2021","6,250","6,325","6,325","6,175","8.80M","-1.57%"
"09/30/2021","6,350","6,200","6,375","6,175","17.59M","3.25%"
"09/29/2021","6,150","6,125","6,175","6,100","4.70M","0.00%"
"09/28/2021","6,150","6,100","6,225","6,100","6.69M","0.82%"
"09/27/2021","6,100","6,150","6,175","6,100","4.79M","-0.81%"
"09/24/2021","6,150","6,150","6,200","6,100","6.24M","0.00%"
"09/23/2021","6,150","6,200","6,225","6,150","5.40M","-0.81%"
"09/22/2021","6,200","6,175","6,200","6,150","2.41M","0.81%"
"09/21/2021","6,150","6,150","6,175","6,100","3.73M","0.00%"
"09/20/2021","6,150","6,200","6,225","6,125","3.57M","-0.81%"
"09/17/2021","6,200","6,200","6,225","6,150","9.68M","0.00%"
"09/16/2021","6,200","6,250","6,275","6,175","3.69M","-0.80%"
"09/15/2021","6,250","6,175","6,250","6,175","4.02M","1.21%"
"09/14/2021","6,175","6,275","6,275","6,175","3.39M","-0.80%"
"09/13/2021","6,225","6,200","6,250","6,175","1.82M","0.00%"
"09/10/2021","6,225","6,300","6,300","6,225","3.66M","-0.80%"
"09/09/2021","6,275","6,175","6,275","6,150","9.25M","1.62%"
"09/08/2021","6,175","6,275","6,275","6,150","11.10M","-1.20%"
"09/07/2021","6,250","6,300","6,300","6,200","9.38M","-3.47%"
"09/06/2021","6,475","6,550","6,575","6,450","11.02M","-0.77%"
"09/03/2021","6,525","6,475","6,550","6,425","14.12M","1.16%"
"09/02/2021","6,450","6,400","6,450","6,375","6.61M","1.57%"
"09/01/2021","6,350","6,275","6,400","6,275","10.35M","2.83%"
"08/31/2021","6,175","6,525","6,525","6,175","29.73M","-5.36%"
"08/30/2021","6,525","6,450","6,525","6,425","8.84M","1.56%"
"08/27/2021","6,425","6,325","6,450","6,275","11.22M","2.39%"
"08/26/2021","6,275","6,350","6,400","6,275","6.67M","-0.79%"
"08/25/2021","6,325","6,350","6,375","6,250","5.44M","0.40%"
"08/24/2021","6,300","6,225","6,300","6,175","4.96M","1.20%"
"08/23/2021","6,225","6,200","6,250","6,175","4.88M","0.81%"
"08/20/2021","6,175","6,225","6,225","6,150","4.02M","-1.20%"
"08/19/2021","6,250","6,375","6,400","6,175","6.79M","-2.34%"
"08/18/2021","6,400","6,400","6,475","6,375","6.96M","0.79%"
"08/16/2021","6,350","6,275","6,375","6,200","7.94M","2.01%"
"08/13/2021","6,225","6,250","6,300","6,200","4.76M","0.40%"
"08/12/2021","6,200","6,175","6,250","6,125","8.72M","1.22%"
"08/10/2021","6,125","6,125","6,175","6,050","6.28M","-0.41%"
"08/09/2021","6,150","6,225","6,275","6,100","4.90M","-1.20%"
"08/06/2021","6,225","6,200","6,300","6,150","4.45M","0.40%"
"08/05/2021","6,200","6,200","6,250","6,175","5.58M","0.40%"
"08/04/2021","6,175","6,150","6,200","6,100","8.35M","0.82%"
